row_type,service,major_group_code,major_group_name,afsc_code,afsc_family,skill_level_num,skill_level_name,skill_tier,afsc_title,shred_code,shred_title,aircraft_tags,authorized_without_shredouts,is_data_mask,page,effective_date,source_file,afsc_code_plain,search_key_plain,search_key,join_key_afsc_skill,join_key_afsc_skill_shred,text,id
shred,USAF,2W,MUNITIONS AND WEAPONS,2W031,2W0,3,Apprentice/Semiskilled,apprentice,Munitions Systems,Q,"RPA (MQ-1, MQ-9","MQ-1,MQ-9",false,false,4,2025-04-30,EnlClassStructue.pdf,2W031,2W031/Q,2W031/Q,2W031|3,2W031|3|Q,"USAF 2W 2W031 (Apprentice/Semiskilled) : Munitions Systems | Shred Q: RPA (MQ-1, MQ-9",2w031:3:q:907df99b39
shred,USAF,2W,MUNITIONS AND WEAPONS,2W031,2W0,3,Apprentice/Semiskilled,apprentice,Munitions Systems,Z,All Other,,false,false,4,2025-04-30,EnlClassStructue.pdf,2W031,2W031/Z,2W031/Z,2W031|3,2W031|3|Z,USAF 2W 2W031 (Apprentice/Semiskilled) : Munitions Systems | Shred Z: All Other,2w031:3:z:c9879140b7
base,USAF,2A,AEROSPACE MAINTENANCE,2W051,2W0,5,Journeyman/Skilled,journeyman,Munitions Systems,,,,false,false,4,2025-04-30,EnlClassStructue.pdf,2W051,2W051,2W051,2W051|5,2W051|5|,USAF 2A 2W051 (Journeyman/Skilled) : Munitions Systems,2w051:5:_:a61a1623ac
shred,USAF,2W,MUNITIONS AND WEAPONS,2W051,2W0,5,Journeyman/Skilled,journeyman,Munitions Systems,C,A-10,A-10,false,false,4,2025-04-30,EnlClassStructue.pdf,2W051,2W051/C,2W051/C,2W051|5,2W051|5|C,USAF 2W 2W051 (Journeyman/Skilled) : Munitions Systems | Shred C: A-10,2w051:5:c:4f905f0d96
shred,USAF,2W,MUNITIONS AND WEAPONS,2W051,2W0,5,Journeyman/Skilled,journeyman,Munitions Systems,E,F-15,F-15,false,false,4,2025-04-30,EnlClassStructue.pdf,2W051,2W051/E,2W051/E,2W051|5,2W051|5|E,USAF 2W 2W051 (Journeyman/Skilled) : Munitions Systems | Shred E: F-15,2w051:5:e:cd99c7008c
shred,USAF,2W,MUNITIONS AND WEAPONS,2W051,2W0,5,Journeyman/Skilled,journeyman,Munitions Systems,F,F-16,F-16,false,false,4,2025-04-30,EnlClassStructue.pdf,2W051,2W051/F,2W051/F,2W051|5,2W051|5|F,USAF 2W 2W051 (Journeyman/Skilled) : Munitions Systems | Shred F: F-16,2w051:5:f:60067a0322
shred,USAF,2W,MUNITIONS AND WEAPONS,2W051,2W0,5,Journeyman/Skilled,journeyman,Munitions Systems,J,F-35,F-35,false,false,4,2025-04-30,EnlClassStructue.pdf,2W051,2W051/J,2W051/J,2W051|5,2W051|5|J,USAF 2W 2W051 (Journeyman/Skilled) : Munitions Systems | Shred J: F-35,2w051:5:j:e7d77e4ca1
shred,USAF,2W,MUNITIONS AND WEAPONS,2W051,2W0,5,Journeyman/Skilled,journeyman,Munitions Systems,K,"B-52, B-2","B-2,B-52",false,false,4,2025-04-30,EnlClassStructue.pdf,2W051,2W051/K,2W051/K,2W051|5,2W051|5|K,"USAF 2W 2W051 (Journeyman/Skilled) : Munitions Systems | Shred K: B-52, B-2",2w051:5:k:a16c305d4b
shred,USAF,2W,MUNITIONS AND WEAPONS,2W051,2W0,5,Journeyman/Skilled,journeyman,Munitions Systems,L,B-1,B-1,false,false,4,2025-04-30,EnlClassStructue.pdf,2W051,2W051/L,2W051/L,2W051|5,2W051|5|L,USAF 2W 2W051 (Journeyman/Skilled) : Munitions Systems | Shred L: B-1,2w051:5:l:e545bd185d
shred,USAF,2W,MUNITIONS AND WEAPONS,2W051,2W0,5,Journeyman/Skilled,journeyman,Munitions Systems,N,F-22,F-22,false,false,4,2025-04-30,EnlClassStructue.pdf,2W051,2W051/N,2W051/N,2W051|5,2W051|5|N,USAF 2W 2W051 (Journeyman/Skilled) : Munitions Systems | Shred N: F-22,2w051:5:n:93539ae4d5
shred,USAF,2W,MUNITIONS AND WEAPONS,2W051,2W0,5,Journeyman/Skilled,journeyman,Munitions Systems,Q,"RPA (MQ-1, MQ-9","MQ-1,MQ-9",false,false,4,2025-04-30,EnlClassStructue.pdf,2W051,2W051/Q,2W051/Q,2W051|5,2W051|5|Q,"USAF 2W 2W051 (Journeyman/Skilled) : Munitions Systems | Shred Q: RPA (MQ-1, MQ-9",2w051:5:q:bd0c168970
shred,USAF,2W,MUNITIONS AND WEAPONS,2W051,2W0,5,Journeyman/Skilled,journeyman,Munitions Systems,Z,All Other,,false,false,4,2025-04-30,EnlClassStructue.pdf,2W051,2W051/Z,2W051/Z,2W051|5,2W051|5|Z,USAF 2W 2W051 (Journeyman/Skilled) : Munitions Systems | Shred Z: All Other,2w051:5:z:fa7c5ef892
base,USAF,2A,AEROSPACE MAINTENANCE,2W071,2W0,7,Craftsman/Advanced,craftsman,Munitions Systems,,,,false,false,4,2025-04-30,EnlClassStructue.pdf,2W071,2W071,2W071,2W071|7,2W071|7|,USAF 2A 2W071 (Craftsman/Advanced) : Munitions Systems,2w071:7:_:e8937e4b67
shred,USAF,2W,MUNITIONS AND WEAPONS,2W071,2W0,7,Craftsman/Advanced,craftsman,Munitions Systems,C,A-10,A-10,false,false,4,2025-04-30,EnlClassStructue.pdf,2W071,2W071/C,2W071/C,2W071|7,2W071|7|C,USAF 2W 2W071 (Craftsman/Advanced) : Munitions Systems | Shred C: A-10,2w071:7:c:052fb4afd4
shred,USAF,2W,MUNITIONS AND WEAPONS,2W071,2W0,7,Craftsman/Advanced,craftsman,Munitions Systems,E,F-15,F-15,false,false,4,2025-04-30,EnlClassStructue.pdf,2W071,2W071/E,2W071/E,2W071|7,2W071|7|E,USAF 2W 2W071 (Craftsman/Advanced) : Munitions Systems | Shred E: F-15,2w071:7:e:671c7415f8
shred,USAF,2W,MUNITIONS AND WEAPONS,2W071,2W0,7,Craftsman/Advanced,craftsman,Munitions Systems,F,F-16,F-16,false,false,4,2025-04-30,EnlClassStructue.pdf,2W071,2W071/F,2W071/F,2W071|7,2W071|7|F,USAF 2W 2W071 (Craftsman/Advanced) : Munitions Systems | Shred F: F-16,2w071:7:f:85d5001451
shred,USAF,2W,MUNITIONS AND WEAPONS,2W071,2W0,7,Craftsman/Advanced,craftsman,Munitions Systems,J,F-35,F-35,false,false,4,2025-04-30,EnlClassStructue.pdf,2W071,2W071/J,2W071/J,2W071|7,2W071|7|J,USAF 2W 2W071 (Craftsman/Advanced) : Munitions Systems | Shred J: F-35,2w071:7:j:a6bc88ffdd
shred,USAF,2W,MUNITIONS AND WEAPONS,2W071,2W0,7,Craftsman/Advanced,craftsman,Munitions Systems,K,"B-52, B-2","B-2,B-52",false,false,4,2025-04-30,EnlClassStructue.pdf,2W071,2W071/K,2W071/K,2W071|7,2W071|7|K,"USAF 2W 2W071 (Craftsman/Advanced) : Munitions Systems | Shred K: B-52, B-2",2w071:7:k:d3fd33773a
shred,USAF,2W,MUNITIONS AND WEAPONS,2W071,2W0,7,Craftsman/Advanced,craftsman,Munitions Systems,L,B-1,B-1,false,false,4,2025-04-30,EnlClassStructue.pdf,2W071,2W071/L,2W071/L,2W071|7,2W071|7|L,USAF 2W 2W071 (Craftsman/Advanced) : Munitions Systems | Shred L: B-1,2w071:7:l:271fbc3c49
shred,USAF,2W,MUNITIONS AND WEAPONS,2W071,2W0,7,Craftsman/Advanced,craftsman,Munitions Systems,N,F-22,F-22,false,false,4,2025-04-30,EnlClassStructue.pdf,2W071,2W071/N,2W071/N,2W071|7,2W071|7|N,USAF 2W 2W071 (Craftsman/Advanced) : Munitions Systems | Shred N: F-22,2w071:7:n:98c09e99cc
shred,USAF,2W,MUNITIONS AND WEAPONS,2W071,2W0,7,Craftsman/Advanced,craftsman,Munitions Systems,Q,"RPA (MQ-1, MQ-9","MQ-1,MQ-9",false,false,4,2025-04-30,EnlClassStructue.pdf,2W071,2W071/Q,2W071/Q,2W071|7,2W071|7|Q,"USAF 2W 2W071 (Craftsman/Advanced) : Munitions Systems | Shred Q: RPA (MQ-1, MQ-9",2w071:7:q:e99c916020
shred,USAF,2W,MUNITIONS AND WEAPONS,2W071,2W0,7,Craftsman/Advanced,craftsman,Munitions Systems,Z,All Other,,false,false,4,2025-04-30,EnlClassStructue.pdf,2W071,2W071/Z,2W071/Z,2W071|7,2W071|7|Z,USAF 2W 2W071 (Craftsman/Advanced) : Munitions Systems | Shred Z: All Other,2w071:7:z:1bf40129f8
base,USAF,2A,AEROSPACE MAINTENANCE,2W091,2W0,9,Superintendent,superintendent,Munitions Systems,,,,false,false,4,2025-04-30,EnlClassStructue.pdf,2W091,2W091,2W091,2W091|9,2W091|9|,USAF 2A 2W091 (Superintendent) : Munitions Systems,2w091:9:_:5f0f1676dc
shred,USAF,2W,MUNITIONS AND WEAPONS,2W091,2W0,9,Superintendent,superintendent,Munitions Systems,C,A-10,A-10,false,false,4,2025-04-30,EnlClassStructue.pdf,2W091,2W091/C,2W091/C,2W091|9,2W091|9|C,USAF 2W 2W091 (Superintendent) : Munitions Systems | Shred C: A-10,2w091:9:c:2ad5d8c296
shred,USAF,2W,MUNITIONS AND WEAPONS,2W091,2W0,9,Superintendent,superintendent,Munitions Systems,E,F-15,F-15,false,false,4,2025-04-30,EnlClassStructue.pdf,2W091,2W091/E,2W091/E,2W091|9,2W091|9|E,USAF 2W 2W091 (Superintendent) : Munitions Systems | Shred E: F-15,2w091:9:e:af943b04a7
shred,USAF,2W,MUNITIONS AND WEAPONS,2W091,2W0,9,Superintendent,superintendent,Munitions Systems,F,F-16,F-16,false,false,4,2025-04-30,EnlClassStructue.pdf,2W091,2W091/F,2W091/F,2W091|9,2W091|9|F,USAF 2W 2W091 (Superintendent) : Munitions Systems | Shred F: F-16,2w091:9:f:082ed7a7c1
shred,USAF,2W,MUNITIONS AND WEAPONS,2W091,2W0,9,Superintendent,superintendent,Munitions Systems,J,F-35,F-35,false,false,4,2025-04-30,EnlClassStructue.pdf,2W091,2W091/J,2W091/J,2W091|9,2W091|9|J,USAF 2W 2W091 (Superintendent) : Munitions Systems | Shred J: F-35,2w091:9:j:3fdaf5e752
shred,USAF,2W,MUNITIONS AND WEAPONS,2W091,2W0,9,Superintendent,superintendent,Munitions Systems,K,"B-52, B-2","B-2,B-52",false,false,4,2025-04-30,EnlClassStructue.pdf,2W091,2W091/K,2W091/K,2W091|9,2W091|9|K,"USAF 2W 2W091 (Superintendent) : Munitions Systems | Shred K: B-52, B-2",2w091:9:k:344d8b0d26
shred,USAF,2W,MUNITIONS AND WEAPONS,2W091,2W0,9,Superintendent,superintendent,Munitions Systems,L,B-1,B-1,false,false,4,2025-04-30,EnlClassStructue.pdf,2W091,2W091/L,2W091/L,2W091|9,2W091|9|L,USAF 2W 2W091 (Superintendent) : Munitions Systems | Shred L: B-1,2w091:9:l:e560f9c62a
shred,USAF,2W,MUNITIONS AND WEAPONS,2W091,2W0,9,Superintendent,superintendent,Munitions Systems,N,F-22,F-22,false,false,4,2025-04-30,EnlClassStructue.pdf,2W091,2W091/N,2W091/N,2W091|9,2W091|9|N,USAF 2W 2W091 (Superintendent) : Munitions Systems | Shred N: F-22,2w091:9:n:670ae8a1c8
shred,USAF,2W,MUNITIONS AND WEAPONS,2W091,2W0,9,Superintendent,superintendent,Munitions Systems,Q,"RPA (MQ-1, MQ-9","MQ-1,MQ-9",false,false,4,2025-04-30,EnlClassStructue.pdf,2W091,2W091/Q,2W091/Q,2W091|9,2W091|9|Q,"USAF 2W 2W091 (Superintendent) : Munitions Systems | Shred Q: RPA (MQ-1, MQ-9",2w091:9:q:406a6c707d
shred,USAF,2W,MUNITIONS AND WEAPONS,2W091,2W0,9,Superintendent,superintendent,Munitions Systems,Z,All Other,,false,false,4,2025-04-30,EnlClassStructue.pdf,2W091,2W091/Z,2W091/Z,2W091|9,2W091|9|Z,USAF 2W 2W091 (Superintendent) : Munitions Systems | Shred Z: All Other,2w091:9:z:8ea6427728
base,USAF,2A,AEROSPACE MAINTENANCE,2W100,2W1,00,Chief Enlisted Manager,cem,Aircraft Armament Systems,,,,false,false,4,2025-04-30,EnlClassStructue.pdf,2W100,2W100,2W100,2W100|00,2W100|00|,USAF 2A 2W100 (Chief Enlisted Manager) : Aircraft Armament Systems,2w100:00:_:139d971543
shred,USAF,2W,MUNITIONS AND WEAPONS,2W100,2W1,00,Chief Enlisted Manager,cem,Aircraft Armament Systems,K,"B-52, B-2","B-2,B-52",false,false,4,2025-04-30,EnlClassStructue.pdf,2W100,2W100/K,2W100/K,2W100|00,2W100|00|K,"USAF 2W 2W100 (Chief Enlisted Manager) : Aircraft Armament Systems | Shred K: B-52, B-2",2w100:00:k:6d9357c72c
shred,USAF,2W,MUNITIONS AND WEAPONS,2W100,2W1,00,Chief Enlisted Manager,cem,Aircraft Armament Systems,L,B-1,B-1,false,false,4,2025-04-30,EnlClassStructue.pdf,2W100,2W100/L,2W100/L,2W100|00,2W100|00|L,USAF 2W 2W100 (Chief Enlisted Manager) : Aircraft Armament Systems | Shred L: B-1,2w100:00:l:cdbb214b4f
shred,USAF,2W,MUNITIONS AND WEAPONS,2W100,2W1,00,Chief Enlisted Manager,cem,Aircraft Armament Systems,N,F-22,F-22,false,false,4,2025-04-30,EnlClassStructue.pdf,2W100,2W100/N,2W100/N,2W100|00,2W100|00|N,USAF 2W 2W100 (Chief Enlisted Manager) : Aircraft Armament Systems | Shred N: F-22,2w100:00:n:4026937137
shred,USAF,2W,MUNITIONS AND WEAPONS,2W100,2W1,00,Chief Enlisted Manager,cem,Aircraft Armament Systems,Q,"RPA (MQ-1, MQ-9","MQ-1,MQ-9",false,false,4,2025-04-30,EnlClassStructue.pdf,2W100,2W100/Q,2W100/Q,2W100|00,2W100|00|Q,"USAF 2W 2W100 (Chief Enlisted Manager) : Aircraft Armament Systems | Shred Q: RPA (MQ-1, MQ-9",2w100:00:q:30b4823295
shred,USAF,2W,MUNITIONS AND WEAPONS,2W100,2W1,00,Chief Enlisted Manager,cem,Aircraft Armament Systems,Z,All Other,,false,false,4,2025-04-30,EnlClassStructue.pdf,2W100,2W100/Z,2W100/Z,2W100|00,2W100|00|Z,USAF 2W 2W100 (Chief Enlisted Manager) : Aircraft Armament Systems | Shred Z: All Other,2w100:00:z:44c8093ec2
base,USAF,2W,MUNITIONS AND WEAPONS,2W131*,2W1,3,Apprentice/Semiskilled,apprentice,Aircraft Armament Systems,,,,true,false,4,2025-04-30,EnlClassStructue.pdf,2W131,2W131,2W131*,2W131*|3,2W131*|3|,USAF 2W 2W131* (Apprentice/Semiskilled) : Aircraft Armament Systems,2w131*:3:_:eb241a455f
shred,USAF,2W,MUNITIONS AND WEAPONS,2W131*,2W1,3,Apprentice/Semiskilled,apprentice,Aircraft Armament Systems,C,A-10,A-10,true,false,4,2025-04-30,EnlClassStructue.pdf,2W131,2W131/C,2W131*/C,2W131*|3,2W131*|3|C,USAF 2W 2W131* (Apprentice/Semiskilled) : Aircraft Armament Systems | Shred C: A-10,2w131*:3:c:da10511be4
shred,USAF,2W,MUNITIONS AND WEAPONS,2W131*,2W1,3,Apprentice/Semiskilled,apprentice,Aircraft Armament Systems,E,F-15,F-15,true,false,4,2025-04-30,EnlClassStructue.pdf,2W131,2W131/E,2W131*/E,2W131*|3,2W131*|3|E,USAF 2W 2W131* (Apprentice/Semiskilled) : Aircraft Armament Systems | Shred E: F-15,2w131*:3:e:0901fcd74e
shred,USAF,2W,MUNITIONS AND WEAPONS,2W131*,2W1,3,Apprentice/Semiskilled,apprentice,Aircraft Armament Systems,F,F-16,F-16,true,false,4,2025-04-30,EnlClassStructue.pdf,2W131,2W131/F,2W131*/F,2W131*|3,2W131*|3|F,USAF 2W 2W131* (Apprentice/Semiskilled) : Aircraft Armament Systems | Shred F: F-16,2w131*:3:f:e5be80769a
shred,USAF,2W,MUNITIONS AND WEAPONS,2W131*,2W1,3,Apprentice/Semiskilled,apprentice,Aircraft Armament Systems,J,F-35,F-35,true,false,4,2025-04-30,EnlClassStructue.pdf,2W131,2W131/J,2W131*/J,2W131*|3,2W131*|3|J,USAF 2W 2W131* (Apprentice/Semiskilled) : Aircraft Armament Systems | Shred J: F-35,2w131*:3:j:f523a8f14e
shred,USAF,2W,MUNITIONS AND WEAPONS,2W131*,2W1,3,Apprentice/Semiskilled,apprentice,Aircraft Armament Systems,K,"B-52, B-2","B-2,B-52",true,false,4,2025-04-30,EnlClassStructue.pdf,2W131,2W131/K,2W131*/K,2W131*|3,2W131*|3|K,"USAF 2W 2W131* (Apprentice/Semiskilled) : Aircraft Armament Systems | Shred K: B-52, B-2",2w131*:3:k:cd3a491b97
shred,USAF,2W,MUNITIONS AND WEAPONS,2W131*,2W1,3,Apprentice/Semiskilled,apprentice,Aircraft Armament Systems,L,B-1,B-1,true,false,4,2025-04-30,EnlClassStructue.pdf,2W131,2W131/L,2W131*/L,2W131*|3,2W131*|3|L,USAF 2W 2W131* (Apprentice/Semiskilled) : Aircraft Armament Systems | Shred L: B-1,2w131*:3:l:60180973b3
shred,USAF,2W,MUNITIONS AND WEAPONS,2W131*,2W1,3,Apprentice/Semiskilled,apprentice,Aircraft Armament Systems,N,F-22,F-22,true,false,4,2025-04-30,EnlClassStructue.pdf,2W131,2W131/N,2W131*/N,2W131*|3,2W131*|3|N,USAF 2W 2W131* (Apprentice/Semiskilled) : Aircraft Armament Systems | Shred N: F-22,2w131*:3:n:f79a47be4c
shred,USAF,2W,MUNITIONS AND WEAPONS,2W131*,2W1,3,Apprentice/Semiskilled,apprentice,Aircraft Armament Systems,Q,"RPA (MQ-1, MQ-9","MQ-1,MQ-9",true,false,4,2025-04-30,EnlClassStructue.pdf,2W131,2W131/Q,2W131*/Q,2W131*|3,2W131*|3|Q,"USAF 2W 2W131* (Apprentice/Semiskilled) : Aircraft Armament Systems | Shred Q: RPA (MQ-1, MQ-9",2w131*:3:q:83a812f28a
shred,USAF,2W,MUNITIONS AND WEAPONS,2W131*,2W1,3,Apprentice/Semiskilled,apprentice,Aircraft Armament Systems,Z,All Other,,true,false,4,2025-04-30,EnlClassStructue.pdf,2W131,2W131/Z,2W131*/Z,2W131*|3,2W131*|3|Z,USAF 2W 2W131* (Apprentice/Semiskilled) : Aircraft Armament Systems | Shred Z: All Other,2w131*:3:z:8920a81bed
base,USAF,2A,AEROSPACE MAINTENANCE,2W151,2W1,5,Journeyman/Skilled,journeyman,Aircraft Armament Systems,,,,false,false,4,2025-04-30,EnlClassStructue.pdf,2W151,2W151,2W151,2W151|5,2W151|5|,USAF 2A 2W151 (Journeyman/Skilled) : Aircraft Armament Systems,2w151:5:_:5bef020da0
shred,USAF,2W,MUNITIONS AND WEAPONS,2W151,2W1,5,Journeyman/Skilled,journeyman,Aircraft Armament Systems,K,"B-52, B-2","B-2,B-52",false,false,4,2025-04-30,EnlClassStructue.pdf,2W151,2W151/K,2W151/K,2W151|5,2W151|5|K,"USAF 2W 2W151 (Journeyman/Skilled) : Aircraft Armament Systems | Shred K: B-52, B-2",2w151:5:k:0db37f9d43
shred,USAF,2W,MUNITIONS AND WEAPONS,2W151,2W1,5,Journeyman/Skilled,journeyman,Aircraft Armament Systems,L,B-1,B-1,false,false,4,2025-04-30,EnlClassStructue.pdf,2W151,2W151/L,2W151/L,2W151|5,2W151|5|L,USAF 2W 2W151 (Journeyman/Skilled) : Aircraft Armament Systems | Shred L: B-1,2w151:5:l:d922ef2270
shred,USAF,2W,MUNITIONS AND WEAPONS,2W151,2W1,5,Journeyman/Skilled,journeyman,Aircraft Armament Systems,N,F-22,F-22,false,false,4,2025-04-30,EnlClassStructue.pdf,2W151,2W151/N,2W151/N,2W151|5,2W151|5|N,USAF 2W 2W151 (Journeyman/Skilled) : Aircraft Armament Systems | Shred N: F-22,2w151:5:n:609f93da71
shred,USAF,2W,MUNITIONS AND WEAPONS,2W151,2W1,5,Journeyman/Skilled,journeyman,Aircraft Armament Systems,Q,"RPA (MQ-1, MQ-9","MQ-1,MQ-9",false,false,4,2025-04-30,EnlClassStructue.pdf,2W151,2W151/Q,2W151/Q,2W151|5,2W151|5|Q,"USAF 2W 2W151 (Journeyman/Skilled) : Aircraft Armament Systems | Shred Q: RPA (MQ-1, MQ-9",2w151:5:q:c934b8b702
shred,USAF,2W,MUNITIONS AND WEAPONS,2W151,2W1,5,Journeyman/Skilled,journeyman,Aircraft Armament Systems,Z,All Other,,false,false,4,2025-04-30,EnlClassStructue.pdf,2W151,2W151/Z,2W151/Z,2W151|5,2W151|5|Z,USAF 2W 2W151 (Journeyman/Skilled) : Aircraft Armament Systems | Shred Z: All Other,2w151:5:z:122913e622
base,USAF,2A,AEROSPACE MAINTENANCE,2W171,2W1,7,Craftsman/Advanced,craftsman,Aircraft Armament Systems,,,,false,false,4,2025-04-30,EnlClassStructue.pdf,2W171,2W171,2W171,2W171|7,2W171|7|,USAF 2A 2W171 (Craftsman/Advanced) : Aircraft Armament Systems,2w171:7:_:739c313f2c
shred,USAF,2W,MUNITIONS AND WEAPONS,2W171,2W1,7,Craftsman/Advanced,craftsman,Aircraft Armament Systems,K,"B-52, B-2","B-2,B-52",false,false,4,2025-04-30,EnlClassStructue.pdf,2W171,2W171/K,2W171/K,2W171|7,2W171|7|K,"USAF 2W 2W171 (Craftsman/Advanced) : Aircraft Armament Systems | Shred K: B-52, B-2",2w171:7:k:f762f53a3b
shred,USAF,2W,MUNITIONS AND WEAPONS,2W171,2W1,7,Craftsman/Advanced,craftsman,Aircraft Armament Systems,L,B-1,B-1,false,false,4,2025-04-30,EnlClassStructue.pdf,2W171,2W171/L,2W171/L,2W171|7,2W171|7|L,USAF 2W 2W171 (Craftsman/Advanced) : Aircraft Armament Systems | Shred L: B-1,2w171:7:l:b153fe314c
